cp,municipio,estado,estado_clave,lat,lng
04920,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04929,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04930,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04938,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04939,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04940,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04950,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04960,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04970,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
04980,"Coyoacán","Ciudad de México",CDMX,19.4326,-99.1332
05000,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05009,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05010,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05020,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05030,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05039,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05050,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05060,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05100,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05110,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05118,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05119,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05120,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05126,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05128,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05129,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05130,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05200,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05214,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05219,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05220,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05230,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05238,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05240,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05249,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05260,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05268,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05269,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05270,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05280,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05310,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05320,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05330,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05348,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05349,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05360,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05370,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05379,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05400,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05410,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05500,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05520,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05530,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05600,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05610,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05619,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05620,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05700,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05710,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05730,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05750,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05760,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
05780,"Cuajimalpa de Morelos","Ciudad de México",CDMX,19.4326,-99.1332
06000,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06010,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06018,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06020,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06030,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06038,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06039,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06040,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06050,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06058,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06060,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06065,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06066,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06067,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06070,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06079,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06080,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06090,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06100,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06140,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06170,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06171,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06179,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06200,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06220,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06240,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06250,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06270,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06280,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06300,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06309,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06350,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06357,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06400,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06430,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06450,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06470,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06479,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06500,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06589,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06598,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06599,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06600,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06609,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06693,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06696,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06698,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06699,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06700,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06707,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06720,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06725,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06727,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06728,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06729,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06740,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06760,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06780,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06796,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06798,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06800,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06820,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06840,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06850,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06860,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06870,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06880,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06890,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06900,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06920,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
06995,"Cuauhtémoc","Ciudad de México",CDMX,19.4326,-99.1332
07000,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07010,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07020,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07040,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07050,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07058,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07059,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07060,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07069,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07070,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07080,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07089,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07090,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07100,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07109,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07110,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07119,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07130,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07140,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07144,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07149,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07150,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07160,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07164,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07170,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07180,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07183,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07187,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07188,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07189,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07190,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07199,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07200,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07207,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07208,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07209,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07210,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07214,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07220,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07224,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07230,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07239,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07240,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07248,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07249,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07250,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07259,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07268,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07269,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07270,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07279,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07280,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07290,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07300,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07310,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07320,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07323,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07326,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07327,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07328,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07329,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07330,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07340,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07349,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07350,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07359,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07360,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07363,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07369,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07370,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07380,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07400,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07410,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07420,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07430,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07440,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07450,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07455,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07456,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07457,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07458,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07459,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07460,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07469,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07470,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07480,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07500,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07509,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07510,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07520,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07530,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07540,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07548,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07549,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07550,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07560,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07570,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07580,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07600,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07620,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07630,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07640,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07650,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07660,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07670,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07680,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07700,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07707,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07708,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07709,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07720,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07730,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07738,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07739,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07740,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07750,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07754,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07755,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07760,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07770,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07780,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07790,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07800,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07810,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07820,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07830,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07838,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07839,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07840,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07850,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07858,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07859,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07860,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07869,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07870,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07880,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07889,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07890,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07899,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07900,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07909,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07910,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07918,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07919,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07920,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07930,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07939,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07940,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07950,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07958,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07960,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07969,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07970,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07979,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07980,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
07990,"Gustavo A. Madero","Ciudad de México",CDMX,19.4326,-99.1332
08000,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08009,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08010,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08020,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08029,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08030,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08040,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08100,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08160,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08170,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08180,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08188,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08189,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08200,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08210,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08220,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08230,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08240,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08300,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08310,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
08320,"Iztacalco","Ciudad de México",CDMX,19.4326,-99.1332
